Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:48020000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
48020000;2;01/03/1943;;1;1;11582,552;6765,109;8655,919;1;28;1;1;1;;0;11582,552;11389,361;11197,392;11054,219;10911,738;10699,319;10441,829;10186,699;10163,623;9911,083;9660,933;9368,404;9136,917;8938,04;8642,146;8349,195;8078,465;7848,507;7620,509;7394,494;7226,299;7096,269;6948,514;6911,718;6838,298;6838,298;6801,675;6765,109;6765,109;6765,109;6801,675;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/02/1943;;1;1;12516,729;7338,303;10434,239;20;1;1;1;1;;0;7338,303;7469,61;7582,701;7715,269;7886,698;8078,465;8290,962;8544,167;8858,851;9176,847;9570,565;10025,578;10488,471;10959,154;11389,361;11752,591;12120,081;12317,806;12417,117;12516,729;12516,729;12466,886;12417,117;12317,806;12194,087;12046,244;11923,559;11776,958;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
48020000;2;01/01/1943;;1;1;7263,578;6295,07;6616,835;31;6;1;1;1;;0;6330,873;6330,873;6330,873;6330,873;6330,873;6295,07;6295,07;6312,964;6312,964;6312,964;6330,873;6366,736;6402,657;6402,657;6438,638;6510,777;6583,152;6655,76;6728,602;6746,848;6746,848;6765,109;6819,979;6874,979;6911,718;6948,514;7022,277;7077,75;7133,35;7207,681;7263,578;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/12/1942;;1;1;6366,736;4341,575;5494,53;28;1;1;1;1;;0;4341,575;4470,449;4649,443;4780,906;4715,04;4731,481;4747,939;4780,906;4780,906;4847,039;4946,737;5063,799;5198,563;5351,407;5471,178;5626,307;5678,298;5765,261;5835,109;5905,204;5975,543;6046,126;6134,697;6188,02;6241,478;6295,07;6330,873;6366,736;6366,736;6366,736;6330,873;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/11/1942;;1;1;4182,048;1272,755;2349,616;30;8;1;1;1;;0;1284,467;1284,467;1284,467;1296,251;1380,763;1380,763;1284,467;1272,755;1344,108;1481,756;1905,27;2347,309;2619,581;2815,292;2943,267;2986,294;2986,294;3000,677;2843,587;2730,91;2536,982;2374,139;2267,356;2307,231;2536,982;2843,587;3322,155;3683,566;3961,683;4182,048;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/10/1942;;1;1;1481,756;1042,955;1320,873;11;1;1;1;1;;0;1042,955;1063,539;1105,516;1137,714;1203,972;1272,755;1344,108;1380,763;1443,326;1468,871;1481,756;1481,756;1456,061;1430,666;1443,326;1418,079;1380,763;1380,763;1380,763;1332,035;1284,467;1261,114;1261,114;1284,467;1284,467;1284,467;1296,251;1368,472;1356,253;1332,035;1284,467;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/09/1942;;1;1;1126,913;944,01;1013,425;25;17;1;1;1;;0;1022,638;1022,638;1002,587;1002,587;1002,587;1002,587;1002,587;982,8;982,8;982,8;982,8;973,005;973,005;973,005;963,275;963,275;944,01;963,275;973,005;982,8;982,8;1002,587;1063,539;1105,516;1126,913;1126,913;1105,516;1084,392;1063,539;1042,955;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/08/1942;;1;1;1192,755;1032,764;1104,974;1;31;1;1;1;;0;1192,755;1192,755;1181,608;1181,608;1181,608;1170,531;1170,531;1148,584;1148,584;1137,714;1137,714;1126,913;1105,516;1105,516;1105,516;1094,92;1084,392;1084,392;1084,392;1073,932;1073,932;1063,539;1063,539;1053,214;1042,955;1042,955;1042,955;1042,955;1042,955;1042,955;1032,764;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/07/1942;;1;1;1405,567;1203,972;1293,729;1;30;1;1;1;;0;1405,567;1405,567;1380,763;1380,763;1380,763;1356,253;1332,035;1332,035;1332,035;1332,035;1308,107;1308,107;1296,251;1296,251;1296,251;1296,251;1284,467;1284,467;1284,467;1284,467;1272,755;1272,755;1249,544;1238,045;1226,617;1215,259;1215,259;1215,259;1215,259;1203,972;1203,972;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/06/1942;;1;1;1755,519;1405,567;1570,251;1;30;1;1;1;;0;1755,519;1726,741;1698,278;1698,278;1684,165;1670,131;1656,174;1642,296;1642,296;1628,495;1628,495;1628,495;1614,772;1587,557;1574,065;1560,65;1560,65;1547,311;1520,862;1507,751;1481,756;1468,871;1468,871;1468,871;1468,871;1468,871;1468,871;1443,326;1430,666;1405,567;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/05/1942;;1;1;3456,4;1780,524;2359,398;3;31;1;1;1;;0;3366,73;3426,433;3456,4;3411,479;3322,155;3145,613;3043,947;2730,91;2619,581;2482,35;2401,059;2333,927;2254,11;2188,223;2135,928;2109,92;2058,185;2032,46;2006,83;1981,295;1955,856;1943,173;1930,515;1905,27;1905,27;1880,123;1855,074;1842,587;1830,125;1805,274;1780,524;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/04/1942;;1;1;5887,657;2758,954;3522,195;1;25;1;1;1;;0;5887,657;5730,429;5419,752;5063,799;4649,443;4341,575;4071,428;3899,368;3698,861;3531,65;3411,479;3307,336;3218,829;3131,03;3043,947;3029,503;2986,294;2928,965;2900,424;2886,184;2871,964;2843,587;2815,292;2787,082;2758,954;2758,954;2758,954;2815,292;2957,589;3160,217;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/03/1942;;1;1;6081,509;4245,649;5611,205;27;1;1;1;1;;0;4245,649;4486,636;4665,817;4847,039;5030,271;5164,775;5300,315;5385,548;5505,541;5557,204;5591,724;5626,307;5660,952;5730,429;5765,261;5765,261;5800,154;5835,109;5870,126;5905,204;5905,204;5940,343;5975,543;6010,805;6046,126;6063,811;6081,509;6081,509;6081,509;6046,126;5975,543;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/02/1942;;1;1;6134,697;3072,894;4676,969;3;22;1;1;1;;0;6081,509;6116,953;6134,697;6116,953;6081,509;6063,811;6046,126;6010,805;5922,766;5817,624;5730,429;5591,724;5164,775;4764,415;4309,53;3977,307;3668,291;3396,543;3292,536;3189,483;3101,922;3072,894;3145,613;3307,336;3411,479;3607,374;3806,44;4024,287;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
48020000;2;01/01/1942;;1;1;6063,811;2619,581;4896,943;31;1;1;1;1;;0;2619,581;2886,184;3336,994;3592,191;3883,834;4071,428;4277,554;4405,874;4535,299;4584,116;4649,443;4715,04;4747,939;4830,481;4913,438;4996,808;5097,393;5198,563;5283,316;5368,469;5488,352;5539,967;5626,307;5695,659;5800,154;5835,109;5852,61;5887,657;5975,543;6046,126;6063,811;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/12/1941;;1;1;3946,077;1380,763;2395,22;20;11;1;1;1;;0;1670,131;1587,557;1642,296;1642,296;1656,174;1614,772;1456,061;1456,061;1430,666;1405,567;1380,763;1393,128;1456,061;1628,495;2045,311;2675,076;3262,994;3607,374;3837,343;3946,077;3883,834;3760,224;3546,757;3262,994;3015,08;2943,267;2801,177;2619,581;2564,429;2536,982;2523,291;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/11/1941;;1;1;2240,887;1308,107;1704,296;25;12;1;1;1;;0;1955,856;1968,564;1905,27;1830,125;1755,519;1684,165;1601,126;1520,862;1456,061;1418,079;1356,253;1308,107;1456,061;1418,079;1332,035;1332,035;1320,035;1332,035;1405,567;1507,751;1726,741;1981,295;2084,006;2175,114;2240,887;2240,887;2135,928;2019,633;1905,27;1755,519;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/10/1941;;1;1;1867,587;982,8;1129,622;31;10;1;1;1;;0;1063,539;1063,539;1063,539;1063,539;1063,539;1053,214;1042,955;1022,638;1002,587;982,8;982,8;992,661;1022,638;1073,932;1116,18;1137,714;1126,913;1094,92;1063,539;1042,955;1042,955;1042,955;1063,539;1073,932;1126,913;1181,608;1249,544;1272,755;1405,567;1614,772;1867,587;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/09/1941;;1;1;1084,392;963,275;1011,458;1;16;1;1;1;;0;1084,392;1063,539;1042,955;1042,955;1042,955;1022,638;1002,587;992,661;992,661;992,661;982,8;982,8;982,8;973,005;973,005;963,275;963,275;963,275;963,275;963,275;963,275;973,005;1012,58;1022,638;1053,214;1063,539;1084,392;1063,539;1063,539;1053,214;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/08/1941;;1;1;1430,666;1094,92;1253,598;6;31;1;1;1;;0;1380,763;1380,763;1368,472;1368,472;1380,763;1430,666;1430,666;1405,567;1380,763;1344,108;1332,035;1332,035;1284,467;1284,467;1261,114;1238,045;1238,045;1215,259;1203,972;1192,755;1170,531;1148,584;1148,584;1137,714;1137,714;1126,913;1116,18;1116,18;1105,516;1105,516;1094,92;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/07/1941;;1;1;1507,751;1344,108;1427,096;1;21;1;1;1;;0;1507,751;1507,751;1494,716;1481,756;1468,871;1456,061;1456,061;1456,061;1443,326;1430,666;1430,666;1405,567;1405,567;1393,128;1393,128;1380,763;1380,763;1380,763;1368,472;1368,472;1344,108;1344,108;1368,472;1430,666;1456,061;1468,871;1481,756;1456,061;1443,326;1430,666;1405,567;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/06/1941;;1;1;1930,515;1507,751;1700,305;1;30;1;1;1;;0;1930,515;1780,524;1780,524;1780,524;1780,524;1780,524;1780,524;1768,186;1768,186;1755,519;1741,09;1741,09;1741,09;1726,741;1726,741;1698,278;1698,278;1698,278;1698,278;1684,165;1684,165;1670,131;1642,296;1614,772;1587,557;1587,557;1560,65;1560,65;1534,049;1507,751;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/05/1941;;1;1;5317,33;1955,856;2837,899;1;31;1;1;1;;0;5317,33;4946,737;4567,827;4245,649;3914,919;3668,291;3456,4;3292,536;3218,829;3043,947;2886,184;2744,921;2716,92;2619,581;2689,002;2591,962;2564,429;2414,552;2267,356;2240,887;2201,354;2135,928;2109,92;2084,006;2032,46;2032,46;2032,46;2006,83;1994,05;1981,295;1955,856;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/04/1941;;1;1;6010,805;3930,489;5078,764;26;6;1;1;1;;0;4551,555;4502,84;4357,624;4229,722;4024,287;3930,489;3946,077;4039,983;4197,922;4341,575;4454,28;4584,116;4747,939;4930,079;5131,052;5283,316;5402,642;5522,746;5591,724;5695,659;5800,154;5852,61;5887,657;5975,543;5975,543;6010,805;6010,805;5922,766;5835,109;5626,307;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/03/1941;;1;1;5557,204;2578,184;4360,057;16;4;1;1;1;;0;2591,962;2773,007;2633,422;2578,184;2661,17;2900,424;3277,755;3775,611;4166,192;4584,116;5047,027;5198,563;5334,36;5454,021;5488,352;5557,204;5522,746;5471,178;5317,33;5114,214;4863,614;4616,746;4454,28;4421,992;4421,992;4454,28;4502,84;4454,28;4454,28;4519,061;4551,555;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/02/1941;;1;1;5852,61;2647,285;4680,392;9;28;1;1;1;;0;5591,724;5643,621;5713,036;5730,429;5765,261;5800,154;5835,109;5835,109;5852,61;5852,61;5835,109;5782,7;5660,952;5557,204;5317,33;5013,531;4633,086;4325,544;3977,307;3698,861;3456,4;3248,253;3043,947;2871,964;2843,587;2815,292;2702,951;2647,285;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
48020000;2;01/01/1941;;1;1;5852,61;3307,336;5311,579;18;1;1;1;1;;0;3307,336;3961,683;4389,773;4747,939;4980,101;5147,905;5317,33;5419,752;5522,746;5591,724;5626,307;5678,298;5695,659;5765,261;5835,109;5835,109;5835,109;5852,61;5835,109;5730,429;5626,307;5454,021;5266,333;5147,905;5114,214;5147,905;5215,482;5283,316;5351,407;5454,021;5522,746;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/12/1940;;1;1;5164,775;2254,11;3994,683;4;28;1;1;1;;0;4996,808;5063,799;5147,905;5164,775;5164,775;5131,052;5080,588;5047,027;5047,027;5063,799;5114,214;5131,052;5131,052;5080,588;4980,101;4747,939;4438,127;3992,949;3637,795;3292,536;2986,294;2773,007;2633,422;2495,975;2374,139;2307,231;2267,356;2254,11;2267,356;2347,309;2675,076;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/11/1940;;1;1;4863,614;944,01;2211,329;30;1;1;1;1;;0;944,01;944,01;982,8;982,8;982,8;963,275;973,005;1012,58;1116,18;1308,107;1628,495;1905,27;2109,92;2227,687;2267,356;2267,356;2240,887;2162,029;2162,029;2162,029;2188,223;2347,309;2591,962;2871,964;3292,536;3698,861;4087,178;4389,773;4665,817;4863,614;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/10/1940;;1;1;1063,539;851,529;919,992;14;1;1;1;1;;0;851,529;851,529;851,529;851,529;851,529;860,492;869,518;878,607;887,76;906,254;953,61;1002,587;1053,214;1063,539;1042,955;1042,955;1022,638;1002,587;973,005;944,01;925,003;906,254;896,975;869,518;869,518;869,518;860,492;860,492;878,607;896,975;925,003;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/09/1940;;1;1;915,597;825,013;858,717;1;20;1;1;1;;0;915,597;906,254;896,975;896,975;896,975;887,76;887,76;887,76;887,76;869,518;869,518;869,518;869,518;860,492;851,529;851,529;851,529;833,789;833,789;825,013;825,013;825,013;825,013;825,013;825,013;825,013;825,013;833,789;851,529;851,529;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/08/1940;;1;1;1105,516;915,597;1043,656;1;31;1;1;1;;0;1105,516;1105,516;1105,516;1105,516;1084,392;1084,392;1084,392;1084,392;1084,392;1084,392;1084,392;1084,392;1073,932;1063,539;1063,539;1063,539;1063,539;1063,539;1042,955;1042,955;1022,638;1022,638;1022,638;1022,638;1012,58;1002,587;963,275;944,01;925,003;925,003;915,597;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/07/1940;;1;1;1261,114;1116,18;1176,472;1;28;1;1;1;;0;1261,114;1238,045;1226,617;1226,617;1226,617;1226,617;1238,045;1238,045;1238,045;1215,259;1192,755;1192,755;1192,755;1192,755;1170,531;1170,531;1170,531;1148,584;1148,584;1148,584;1148,584;1148,584;1137,714;1126,913;1126,913;1126,913;1126,913;1116,18;1116,18;1116,18;1116,18;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/06/1940;;1;1;1560,65;1261,114;1421,294;1;30;1;1;1;;0;1560,65;1560,65;1560,65;1560,65;1547,311;1547,311;1547,311;1534,049;1520,862;1507,751;1507,751;1456,061;1418,079;1393,128;1380,763;1380,763;1380,763;1380,763;1380,763;1380,763;1368,472;1356,253;1356,253;1332,035;1320,035;1284,467;1284,467;1284,467;1284,467;1261,114;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/05/1940;;1;1;2428,067;1574,065;1974,254;1;31;1;1;1;;0;2428,067;2428,067;2428,067;2401,059;2320,568;2254,11;2201,354;2162,029;2084,006;2032,46;2006,83;1981,295;1981,295;1981,295;1981,295;1968,564;1955,856;1930,515;1905,27;1892,684;1867,587;1842,587;1805,274;1792,886;1768,186;1698,278;1670,131;1642,296;1614,772;1601,126;1574,065;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/04/1940;;1;1;6619,427;2455,165;4549,121;6;30;1;1;1;;0;6456,651;6510,777;6528,849;6565,036;6601,282;6619,427;6601,282;6565,036;6492,721;6277,191;5957,936;5539,967;5080,588;4682,208;4261,593;3977,307;3760,224;3546,757;3411,479;3307,336;3160,217;3058,411;2971,931;2886,184;2801,177;2702,951;2647,285;2550,695;2495,975;2455,165;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/03/1940;;1;1;6402,657;5522,746;5857,152;31;16;1;1;1;;0;5713,036;5713,036;5765,261;6010,805;6116,953;5905,204;5765,261;5695,659;5695,659;5695,659;5695,659;5695,659;5730,429;5713,036;5591,724;5522,746;5522,746;5522,746;5591,724;5660,952;5695,659;5765,261;5887,657;5993,167;6116,953;6205,824;6223,643;6259,327;6330,873;6366,736;6402,657;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/02/1940;;1;1;5765,261;2928,965;5021,414;26;1;1;1;1;;0;2928,965;3101,922;3426,433;3744,856;4134,533;4373,69;4649,443;4780,906;4946,737;5063,799;5114,214;5181,661;5283,316;5317,33;5351,407;5385,548;5419,752;5454,021;5454,021;5488,352;5522,746;5522,746;5591,724;5643,621;5713,036;5765,261;5765,261;5730,429;5765,261;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
48020000;2;01/01/1940;;1;1;3760,224;2032,46;3242,285;13;1;1;1;1;;0;2032,46;2240,887;2564,429;2957,589;3000,677;3116,466;3248,253;3307,336;3366,73;3456,4;3577,028;3698,861;3760,224;3760,224;3622,575;3577,028;3486,443;3426,433;3396,543;3381,627;3411,479;3396,543;3396,543;3396,543;3396,543;3366,73;3248,253;3145,613;3072,894;2886,184;2815,292;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/12/1939;;1;1;2374,139;1320,035;1743,88;12;3;1;1;1;;0;1356,253;1356,253;1320,035;1320,035;1443,326;1712,47;1955,856;2058,185;2162,029;2240,887;2307,231;2374,139;2347,309;2280,625;2240,887;2006,83;1892,684;1768,186;1656,174;1560,65;1356,253;1356,253;1380,763;1380,763;1380,763;1430,666;1507,751;1601,126;1670,131;1768,186;1867,587;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/11/1939;;1;1;1430,666;887,76;1013,257;28;19;1;1;1;;0;1022,638;1002,587;953,61;953,61;944,01;944,01;934,474;934,474;925,003;925,003;934,474;982,8;963,275;944,01;944,01;944,01;915,597;906,254;887,76;887,76;887,76;915,597;934,474;992,661;1063,539;1192,755;1332,035;1430,666;1418,079;1380,763;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/10/1939;;1;1;2214,509;869,518;1294,897;20;1;1;1;1;;0;869,518;869,518;869,518;878,607;906,254;944,01;963,275;982,8;992,661;1022,638;1022,638;1032,764;1042,955;1063,539;1094,92;1148,584;1430,666;1930,515;2122,912;2214,509;2135,928;2019,633;1968,564;1755,519;1560,65;1468,871;1284,467;1238,045;1148,584;1105,516;1053,214;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/09/1939;;1;1;1002,587;869,518;928,448;5;30;1;1;1;;0;963,275;944,01;944,01;973,005;1002,587;973,005;944,01;944,01;944,01;944,01;944,01;944,01;934,474;934,474;934,474;934,474;925,003;925,003;925,003;915,597;906,254;906,254;906,254;906,254;896,975;896,975;896,975;887,76;887,76;869,518;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/08/1939;;1;1;1073,932;963,275;1024,635;13;29;1;1;1;;0;1032,764;1042,955;1053,214;1042,955;1042,955;1042,955;1042,955;1042,955;1042,955;1053,214;1063,539;1063,539;1073,932;1063,539;1042,955;1042,955;1042,955;1063,539;1022,638;1022,638;1012,58;1002,587;1002,587;982,8;982,8;982,8;982,8;982,8;963,275;963,275;963,275;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/07/1939;;1;1;1148,584;1042,955;1094,802;1;29;1;1;1;;0;1148,584;1126,913;1126,913;1116,18;1126,913;1126,913;1126,913;1126,913;1126,913;1105,516;1105,516;1105,516;1094,92;1094,92;1094,92;1094,92;1094,92;1084,392;1084,392;1084,392;1084,392;1084,392;1084,392;1084,392;1073,932;1073,932;1063,539;1063,539;1042,955;1042,955;1042,955;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/06/1939;;1;1;1456,061;1148,584;1250,871;1;25;1;1;1;;0;1456,061;1405,567;1380,763;1356,253;1356,253;1332,035;1308,107;1284,467;1272,755;1261,114;1261,114;1261,114;1238,045;1249,544;1261,114;1261,114;1249,544;1249,544;1226,617;1215,259;1192,755;1170,531;1170,531;1170,531;1148,584;1170,531;1170,531;1148,584;1148,584;1148,584;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/05/1939;;1;1;1892,684;1507,751;1662,828;5;24;1;1;1;;0;1726,741;1726,741;1712,47;1780,524;1892,684;1880,123;1855,074;1842,587;1817,687;1768,186;1698,278;1698,278;1670,131;1670,131;1642,296;1642,296;1670,131;1642,296;1614,772;1587,557;1534,049;1534,049;1534,049;1507,751;1520,862;1560,65;1587,557;1587,557;1560,65;1560,65;1520,862;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/04/1939;;1;1;2468,746;1755,519;2232,479;1;30;1;1;1;;0;2468,746;2441,605;2441,605;2455,165;2455,165;2455,165;2428,067;2428,067;2401,059;2374,139;2347,309;2347,309;2374,139;2401,059;2401,059;2387,588;2320,568;2267,356;2201,354;2188,223;2084,006;2058,185;2032,46;2006,83;1981,295;1943,173;1892,684;1842,587;1792,886;1755,519;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/03/1939;;1;1;7620,509;2523,291;5204,723;9;31;1;1;1;;0;7133,35;7189,077;7263,578;7338,303;7413,252;7469,61;7544,949;7582,701;7620,509;7544,949;7469,61;7300,912;6856,632;6295,07;5557,204;5063,799;4584,116;4197,922;3914,919;3668,291;3456,4;3307,336;3204,146;3131,03;3015,08;2914,684;2815,292;2744,921;2647,285;2578,184;2523,291;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/02/1939;;1;1;7077,75;5419,752;6297,805;28;1;1;1;1;;0;5419,752;5488,352;5539,967;5660,952;5730,429;5800,154;5870,126;5957,936;6028,458;6116,953;6152,456;6205,824;6259,327;6330,873;6366,736;6402,657;6474,679;6510,777;6565,036;6601,282;6692,152;6728,602;6765,109;6801,675;6874,979;6911,718;7003,815;7077,75;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
48020000;2;01/01/1939;;1;1;6134,697;3668,291;5412,703;22;1;1;1;1;;0;3668,291;3977,307;4293,533;4649,443;4830,481;4980,101;5080,588;5198,563;5283,316;5368,469;5488,352;5522,746;5626,307;5678,298;5730,429;5800,154;5870,126;5940,343;6010,805;6046,126;6081,509;6134,697;6099,223;5870,126;5852,61;5782,7;5574,456;5402,642;5317,33;5283,316;5351,407;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
